"name"	"fitted1"	"rep"
"IR1110"	-0.00961491961444667	4
"mfd"	-0.00230079405037313	4
"ydfG"	-0.0117354995806151	4
"IR801"	-0.0311121717069577	4
"IR1528"	-0.00167030955236344	5
"yhjC"	-0.002008219557516	5
"IR2866"	-0.00158391413150174	5
"IR360"	-0.00707175964910049	5
"flhE"	-0.0211643705218612	5
"argK"	-0.118230866670919	5
"igaA"	-0.000399439931226753	5
"exuT"	-0.000762988847533293	5
"cysM"	-0.00211252444489476	5
"ybjI"	-0.0249012438780998	5
"yhaM"	-0.0137294829594329	5
"IR562"	-0.0542484819899213	5
"yddB"	-0.0126579640143979	5
"IR1658"	-0.00276997957161587	5
"ECB_03716"	-0.00186899773979008	5
"IR3626"	-0.00329144982847623	5
"ECB_misc_RNA_32"	-0.0238539572468587	5
"proV"	-0.00971732165087907	5
"yiaA"	-0.00581140538080303	5
"IR448"	-0.0189719269897215	5
"yqjG"	-0.0107362523180886	5
"yqeF"	-0.00453436532436282	5
"znuB"	-0.182761351989819	5
"damX"	-0.0357340543761036	5
"flgD"	-0.00267231123946099	5
"IR1869"	-0.00249284838674942	5
"sufI"	-0.0530381626430516	5
"ECB_04144"	-0.00361886115406788	5
"yggT"	-0.0393719382051516	5
"yjcF"	-0.0212422698337577	5
"rutB"	-0.0182670867961209	5
"yjjV"	-0.0256216830708557	5
"treC"	-0.00433300899910591	5
"ECB_03522"	-0.00150018382621806	5
"IR3556"	-0.0204550063783508	5
"ycjD"	-0.00525891323784942	5
"sspB"	-0.0035710774048936	5
"kpsF"	-0.00504218905013242	5
"IR2643"	-0.00675228113657517	5
"ybjE"	-0.0293296261181437	5
"eptA"	-0.000617220565721897	5
"IR2193"	-0.0154896523131582	5
"ECB_03522"	-0.0555045597277313	5
"ligT"	-0.00278116522874822	5
"IR1783"	-0.0517527618853675	5
"ygdL"	-0.00882542319444691	5
"IR3359"	-0.00303718008003841	5
"gpt"	-0.0228803388299925	5
"ECB_misc_RNA_15"	-0.0239246329725672	5
"IR3317"	-0.00262521373535709	5
"yecR"	-0.00821899591472266	5
"yhhN"	-0.0157467237275893	5
"ilvB"	-0.00197774745584303	5
"hyfC#1"	-0.0402828057463605	5
"yajG"	-0.0188359116713005	5
"gst"	-0.00471526170976991	5
"rmlA"	-0.00600245384102091	5
"IR2889"	-0.0118110925373021	5
"yccW"	-0.00170304754323143	5
"IR35"	-0.00872948036497585	5
"IR3463"	-0.0649215249339035	5
"ydiY"	-0.017229386393118	5
"yneE"	-0.0220602536698723	5
"treA"	-0.00590792911077851	5
"ydhY"	-0.0109122114660057	5
"rffE"	-0.0135331652030913	5
"ygiC"	-0.0127266297624898	5
"barA"	-0.000739355040311981	5
"IR1349"	-0.00694669392850459	5
"yoaB"	-0.00890460890732078	5
"IR51"	-0.00957187150061552	5
"gadA"	-0.00225107062037345	5
"ydjJ"	-0.0350027350872278	5
"gcvH"	-0.0163733215045644	5
"nuoN"	-0.0273146865266083	5
"ampH"	-0.00698012146597838	5
"frwC"	-0.003679176254147	5
"IR3405"	-0.00406085364027237	5
"ssuE"	-0.00534881530774855	5
"IR1898"	-0.0163935212407358	5
"ESCRE1832"	-0.0115162413112495	5
"yccA"	-0.0190928997631575	5
"ydhU"	-0.00933431484305877	5
"hepA"	-0.0280513176494611	5
"yeaL"	-0.0224864726508832	5
"yahJ"	-0.0231528030617844	5
"IR3243"	-0.0245973924211227	5
"ygjV"	-0.000888067063823786	5
"IR2215"	-0.00217480407423048	5
"panC"	-0.117981693339202	5
"ccmH"	-0.0147262713185055	5
"IR3696"	-0.0114312975988341	5
"IR3167"	-0.0175710929737068	5
"IR1795"	-0.0596673167817578	5
"manA"	-0.00918066509009779	5
"IR1390"	-0.0111404616490143	5
"uidR"	-0.0125675238564272	5
"IR2553"	-0.014774081117095	5
"IR10"	-0.0175758475123306	5
"ygjO"	-0.00725079257803656	5
"IR1629"	-0.0136281388504209	5
"ygfT"	-0.00284078075522853	5
"IR211"	-0.0233328902041162	5
"IR1884"	-0.00673765368998027	5
"ECB_02039"	-0.0146031492174192	5
"ECB_00514"	-0.0248580377929257	5
"cysS"	-0.00956702645831441	5
"ygaT"	-0.0419263217685831	5
"yjcH"	-0.0477866740568715	5
"IR294"	-0.0253001352849694	5
"IR2508"	-0.00530550936003725	5
"leuC"	-0.0970373011202816	5
"IR3461"	-0.013663231754458	5
"ECB_04261"	-0.00474498877708227	5
"IR56"	-0.015847412449974	5
"livH"	-0.0171139766440155	5
"yegK"	-4.74105929800654e-05	5
"IR1833"	-0.00689230781763055	5
"aroE"	-0.046394780344666	5
"ydeN"	-0.0116435164170642	5
"ECB_01432"	-0.00514234910099046	5
"ECB_00212"	-0.00388632342620614	5
"IR1837"	-0.00274044485102667	5
"IR2822"	-0.00981104951926339	5
"IR1929"	-0.00457429597191514	5
"hisI"	-0.193329410587595	5
"yrbF"	-0.144513109625356	5
"hemX"	-0.024717406979738	5
"ypfJ"	-0.00583139626776808	5
"IR574"	-0.00303760397873061	5
"sbmA"	-0.00821838361050439	5
"yjfC"	-0.00415325569772822	5
"eamA"	-0.0158222966025921	5
"fdhE"	-0.00161543438294624	5
"srmB"	-0.0867928386527914	5
"IR2227"	-0.0245403927948067	5
"IR1069"	-0.00892315582992931	5
"ESCRE1864"	-0.026106315215583	5
"recR"	-0.0148806994206547	5
"ppdA"	-0.00546313915054049	5
"intR"	-0.00896081937938461	5
"ydcN"	-0.00272377976003256	5
"IR3366"	-0.160450331963057	5
"IR282"	-0.00935956661417765	5
"gutM"	-0.0187918917445427	5
"yabI"	-0.0906063326157415	5
"yfaO"	-0.00855818283834208	5
"pbpC"	-0.00290556572357506	5
