"name"	"fitted1"	"rep"
"IR2692"	-0.0244082644400516	3
"gntR"	-0.018864797727257	3
"yphD"	-0.016165756254111	3
"yhbU"	-0.0241844938825647	3
"nanA"	-0.0102175778990311	3
"ESCRE1291"	-0.0280831982397821	3
"araA"	-0.0169819779626223	3
"fadR"	-0.0770620574397007	3
"yddV"	-0.00138207514503803	3
"IR1194"	-0.00345828386044595	3
"glpF"	-0.00807253659640501	3
"IR289"	-0.064508441406831	3
"IR3667"	-0.0113746570848743	3
"hokE"	-0.0364360243276479	3
"IR801"	-0.0173026168872336	3
"yjbE"	-0.0126105697007279	3
"IR3606"	-0.0464269012194292	3
"IR1042"	-0.0140185191640041	3
"kdgK"	-0.00329700735294836	3
"IR1465"	-0.0514490602311016	3
"ydjA"	-0.00739246900194835	3
"htpX"	-0.00417567832494294	3
"ygjH"	-0.0224613940170326	3
"ycaC"	-0.0152766091735259	3
"yegL"	-0.0559295479245531	3
"potF"	-0.00653991923898258	3
"IR2091"	-0.00724473440736625	3
"yqjF"	-0.000760573054712433	3
"ECB_02510"	-0.0144427804699672	3
"ECB_misc_RNA_11"	-0.0596890777202033	3
"ECB_03655"	-0.030038433662658	3
"tldD"	-0.00781422890318713	3
"IR776"	-0.0262664927209007	3
"ECB_02154"	-0.005603154775114	3
"IR2338"	-0.0154144273275102	3
"ydiU"	-0.00271369609057734	3
"manA"	-0.00144879526432039	3
"ybbJ"	-0.0343008037236294	3
"IR2800"	-0.0135033459347647	3
"IR3523"	-0.042817012989479	3
"yagR"	-0.00753232903904508	3
"IR2653"	-0.00079170424884557	3
"IR2218"	-0.0602223121551805	3
"insG"	-0.00889826045081182	3
"yaiC"	-0.00722370282261376	3
"insB#21"	-0.00095866918454619	3
"ydjO"	-0.0420246252315915	3
"ydgI"	-0.00682884091448497	3
"betI"	-0.0110223493501878	3
"IR1607"	-0.00139239151877551	3
"IR1511"	-0.0493074069013721	3
"yoaC"	-0.00180503916199317	3
"yigZ"	-0.0275919664404903	3
"yodB"	-0.0117805540684528	3
"IR3658"	-0.00552500256568361	3
"yfaA"	-0.00316780570974822	3
"IR70"	-0.00299308078399047	3
"IR3526"	-0.0544672143446307	3
"IR3421"	-0.0199302770906795	3
"dcuC"	-0.0119065514576527	3
"modE"	-0.0587035509227535	3
"ycbU"	-0.0113199417893537	3
"IR2349"	-0.00495011142774576	3
"mrp"	-0.0289458494750513	3
"ycaL"	-0.0119631025378128	3
"IR1404"	-0.0102501404682891	3
"IR2617"	-0.0171419976482519	3
"IR1070"	-0.0123285508469658	3
"IR2520"	-0.0203879749077129	3
"IR2935"	-0.00500655057134851	3
"livK"	-0.0161323813811475	3
"IR1165"	-0.0155670894414955	3
"ybiM"	-0.0131153182095488	3
"queF"	-0.00959709003927093	3
"aceB"	-2.7533148797044e-05	3
"IR2488"	-0.0332941053316407	3
"yjiG"	-0.00374736173477706	3
"ESCRE3679"	-0.0311488453682233	3
"yajL"	-0.0111265973014202	3
"ppk"	-0.0203069263679064	3
"gmr"	-0.00334968048247337	3
"yeaI"	-0.016716870442609	3
"IR340"	-0.0211281357200814	3
"mcrB"	-0.00543636939993102	3
"yfeD"	-0.00991210341874652	3
"ykgF"	-0.00874649208406126	3
"IR1773"	-0.00215299306543151	3
"yciA"	-0.0149151987388435	3
"ycjG"	-0.00541695420344743	3
"IR1384"	-0.0283729735323194	3
"IR992"	-0.00603435757428605	3
"pntB"	-0.0608388451961426	3
"proA"	-0.0789379267273242	3
"yeeE"	-0.00326525680598317	3
"yebE"	-0.00212749327594136	3
"IR1404"	-0.00179976065411375	3
"rhaB"	-0.00203268970388309	3
"yfaW"	-0.0141123611368994	3
"ECB_00514"	-0.0141842902548444	3
"hybO#1"	-0.0221317109160625	3
"IR2232"	-0.0289113192282548	3
"cyoE"	-0.0232493143049614	4
"IR220"	-0.0310572120327539	4
"IR554"	-0.00380991634255945	4
"smf"	-0.0257910403647274	4
"kbaZ"	-0.0119985680808299	4
"purL"	-0.0169523821320087	4
"eutA"	-0.0187457707125335	4
